Ticker;Field Mnemonic;Data State;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985
SWI US Equity;EV_TO_T12M_SALES;Dynamic;;4,033380934;3,674260926;4,878972876;8,852061845;8,113344147;6,912473457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
STER US Equity;EV_TO_T12M_SALES;Dynamic;;2,430836376;2,497675545;3,772239933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TIXT CN Equity;EV_TO_T12M_SALES;Dynamic;;1,471181751;2,477260413;4,477329052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TWLO US Equity;EV_TO_T12M_SALES;Dynamic;;2,640744075;1,617642041;14,17254625;25,56839604;10,92206469;13,26527475;4,828866186;7,973950673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TENB US Equity;EV_TO_T12M_SALES;Dynamic;;6,67973968;6,097933667;10,91885874;11,78190931;6,192431512;7,73972898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TDC US Equity;EV_TO_T12M_SALES;Dynamic;;2,407871795;1,93371922;2,364519562;1,393647059;1,654446024;1,983571165;2,03027551;1,353316968;1,34035336;2,230699854;2,535496657;3,677363227;3,2318895;3,117766529;2,71576419;1,268339955;2,756292597;;;;;;;;;;;;;;;;;;;;;;
VRRM US Equity;EV_TO_T12M_SALES;Dynamic;;5,840919174;4,323750145;6,52302797;7,445764991;6,673308642;6,287846742;7,387028356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VRNS US Equity;EV_TO_T12M_SALES;Dynamic;;9,027649425;4,563145519;12,14755879;17,72864735;9,131598795;5,460745398;5,894865895;3,647680445;3,016713271;6,894397317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZS US Equity;EV_TO_T12M_SALES;Dynamic;12,07571856;14,04697061;19,70203409;47,7994435;38,91063918;34,20651544;20,66700937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZI US Equity;EV_TO_T12M_SALES;Dynamic;;6,414777314;11,78020546;35,9730815;41,48136914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
